,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
332,2022-09-21,452.25734210614127,331.9763847822198,566.6866370360698,402.3907119527465,496.92093904161896,-6.863497168395532,-6.863497168395532,-6.863497168395532,-6.863497168395532,-6.863497168395532,-6.863497168395532,0.0,0.0,0.0,445.3938449377457
333,2022-09-22,449.4143983434621,316.4699042050835,552.6647648402867,398.6468137654849,494.8651203085008,-15.316795300286381,-15.316795300286381,-15.316795300286381,-15.316795300286381,-15.316795300286381,-15.316795300286381,0.0,0.0,0.0,434.0976030431757
334,2022-09-23,446.5714545807832,299.9967852855196,541.1430772259772,394.7143575440079,492.84521419273494,-19.723812365528044,-19.723812365528044,-19.723812365528044,-19.723812365528044,-19.723812365528044,-19.723812365528044,0.0,0.0,0.0,426.8476422152552
335,2022-09-24,443.72851081810427,353.81296211731825,588.2274326163931,390.7918292148545,490.8823908619507,27.24544594429626,27.24544594429626,27.24544594429626,27.24544594429626,27.24544594429626,27.24544594429626,0.0,0.0,0.0,470.9739567624005
336,2022-09-25,440.8855670554254,337.59601350271623,579.384608598436,386.87363677938,488.71310836179356,27.245505825718123,27.245505825718123,27.245505825718123,27.245505825718123,27.245505825718123,27.245505825718123,0.0,0.0,0.0,468.1310728811435
337,2022-09-26,438.04262329274616,309.26641273644685,560.8774878717994,383.1690444021304,486.67653637437354,-3.6475952903807696,-3.6475952903807696,-3.6475952903807696,-3.6475952903807696,-3.6475952903807696,-3.6475952903807696,0.0,0.0,0.0,434.3950280023654
338,2022-09-27,435.19967953006727,300.74359449065673,546.5161809165761,379.54438504954175,484.57708790005,-8.939251645285818,-8.939251645285818,-8.939251645285818,-8.939251645285818,-8.939251645285818,-8.939251645285818,0.0,0.0,0.0,426.26042788478145
339,2022-09-28,432.3567357673884,306.62756233825667,556.9534302827351,375.7562393683398,482.9071879070254,-6.8634971683834065,-6.8634971683834065,-6.8634971683834065,-6.8634971683834065,-6.8634971683834065,-6.8634971683834065,0.0,0.0,0.0,425.493238599005
340,2022-09-29,429.51379200470916,286.0085183577487,536.6710267117552,371.97555664154766,480.96582634649076,-15.316795300297091,-15.316795300297091,-15.316795300297091,-15.316795300297091,-15.316795300297091,-15.316795300297091,0.0,0.0,0.0,414.1969967044121
341,2022-09-30,426.6708482420303,283.5122468723715,531.4655656948759,367.88606873314495,478.56450496869843,-19.723812365623534,-19.723812365623534,-19.723812365623534,-19.723812365623534,-19.723812365623534,-19.723812365623534,0.0,0.0,0.0,406.94703587640674
342,2022-10-01,423.8279044793514,318.7596862660966,575.4971344971399,363.81097354442306,476.4518990274066,27.245445944297593,27.245445944297593,27.245445944297593,27.245445944297593,27.245445944297593,27.245445944297593,0.0,0.0,0.0,451.073350423649
343,2022-10-02,420.98496071667245,318.3467696261244,564.427635828959,359.7484186712352,475.0427463215648,27.24550582573531,27.24550582573531,27.24550582573531,27.24550582573531,27.24550582573531,27.24550582573531,0.0,0.0,0.0,448.2304665424078
344,2022-10-03,418.1420169539933,294.4761849065038,544.4572345135012,356.14836168524994,473.092490432817,-3.647595290376545,-3.647595290376545,-3.647595290376545,-3.647595290376545,-3.647595290376545,-3.647595290376545,0.0,0.0,0.0,414.4944216636167
345,2022-10-04,415.2990731913144,280.2115260806999,526.0361346620424,352.548304699265,470.7756294098912,-8.939251645271737,-8.939251645271737,-8.939251645271737,-8.939251645271737,-8.939251645271737,-8.939251645271737,0.0,0.0,0.0,406.35982154604267
346,2022-10-05,412.45612942863545,278.98090248836405,545.0519954647053,348.94824771328,468.3458172352553,-6.863497168392132,-6.863497168392132,-6.863497168392132,-6.863497168392132,-6.863497168392132,-6.863497168392132,0.0,0.0,0.0,405.5926322602433
347,2022-10-06,409.61318566595656,265.9636849475257,518.9374988314764,345.0891716413813,466.2972488373107,-15.3167953003156,-15.3167953003156,-15.3167953003156,-15.3167953003156,-15.3167953003156,-15.3167953003156,0.0,0.0,0.0,394.29639036564095
348,2022-10-07,406.77024190327734,259.44502527308896,514.9709080923666,341.0728176231343,464.58126948830824,-19.72381236560059,-19.72381236560059,-19.72381236560059,-19.72381236560059,-19.72381236560059,-19.72381236560059,0.0,0.0,0.0,387.0464295376768
349,2022-10-08,403.92729814059845,300.8639388238802,558.2538771892405,337.14301351447943,462.8652901393062,27.245445944337312,27.245445944337312,27.245445944337312,27.245445944337312,27.245445944337312,27.245445944337312,0.0,0.0,0.0,431.17274408493574
350,2022-10-09,401.08435437791957,296.0385062807067,557.7616506971355,333.4345414419578,460.56185490787277,27.24550582569597,27.24550582569597,27.24550582569597,27.24550582569597,27.24550582569597,27.24550582569597,0.0,0.0,0.0,428.32986020361557
351,2022-10-10,398.2414106152406,257.96292336969594,522.7729470374553,329.4017776149046,458.5311658043065,-3.647595290404054,-3.647595290404054,-3.647595290404054,-3.647595290404054,-3.647595290404054,-3.647595290404054,0.0,0.0,0.0,394.59381532483656
352,2022-10-11,395.39846685256117,248.9455562198498,508.2358363638633,325.31737022525306,457.177896761545,-8.939251645298942,-8.939251645298942,-8.939251645298942,-8.939251645298942,-8.939251645298942,-8.939251645298942,0.0,0.0,0.0,386.4592152072622
353,2022-10-12,392.5555230898823,252.85265928734907,517.1076422917209,321.4820766175569,455.3984787590831,-6.863497168400385,-6.863497168400385,-6.863497168400385,-6.863497168400385,-6.863497168400385,-6.863497168400385,0.0,0.0,0.0,385.6920259214819
354,2022-10-13,389.71257932720334,237.84429476365207,512.6432173554289,317.3251783083019,453.9501396048318,-15.316795300318512,-15.316795300318512,-15.316795300318512,-15.316795300318512,-15.316795300318512,-15.316795300318512,0.0,0.0,0.0,374.3957840268848
355,2022-10-14,386.86963556452446,234.9976501094829,504.07733878676515,313.0135003385636,451.9260137490758,-19.723812365583964,-19.723812365583964,-19.723812365583964,-19.723812365583964,-19.723812365583964,-19.723812365583964,0.0,0.0,0.0,367.1458231989405
356,2022-10-15,384.0266918018453,271.76352855128357,535.2888227961062,308.94543252620866,450.1263431319295,27.245445944201542,27.245445944201542,27.245445944201542,27.245445944201542,27.245445944201542,27.245445944201542,0.0,0.0,0.0,411.27213774604684
357,2022-10-16,381.18374803916635,278.28596589992304,540.4143477653408,305.1244012939447,448.066467313117,27.245505825781333,27.245505825781333,27.245505825781333,27.245505825781333,27.245505825781333,27.245505825781333,0.0,0.0,0.0,408.42925386494767
358,2022-10-17,378.34080427648746,242.1105059944869,502.2925677710654,301.19862395541526,446.0065914943044,-3.6475952903998317,-3.6475952903998317,-3.6475952903998317,-3.6475952903998317,-3.6475952903998317,-3.6475952903998317,0.0,0.0,0.0,374.69320898608765
359,2022-10-18,375.4978605138086,229.6253434378052,496.259427555246,297.4800829621295,444.4458003271147,-8.939251645284862,-8.939251645284862,-8.939251645284862,-8.939251645284862,-8.939251645284862,-8.939251645284862,0.0,0.0,0.0,366.5586088685237
360,2022-10-19,372.65491675112935,231.21328956082715,503.1009041962009,293.428815704354,441.9260066035651,-6.863497168408636,-6.863497168408636,-6.863497168408636,-6.863497168408636,-6.863497168408636,-6.863497168408636,0.0,0.0,0.0,365.7914195827207
361,2022-10-20,369.81197298845046,218.44807578844595,497.7595116773197,290.04788593433386,439.6976781883736,-15.316795300337022,-15.316795300337022,-15.316795300337022,-15.316795300337022,-15.316795300337022,-15.316795300337022,0.0,0.0,0.0,354.4951776881134
362,2022-10-21,366.9690292257715,213.00324163924842,477.7438026101242,285.72443424890776,438.2008968657001,-19.723812365561024,-19.723812365561024,-19.723812365561024,-19.723812365561024,-19.723812365561024,-19.723812365561024,0.0,0.0,0.0,347.2452168602105
363,2022-10-22,364.12608546309235,256.71276575047676,522.4015302890957,282.1122795922541,436.4188333613545,27.24544594424126,27.24544594424126,27.24544594424126,27.24544594424126,27.24544594424126,27.24544594424126,0.0,0.0,0.0,391.37153140733363
364,2022-10-23,361.28314170041347,251.82803386027777,519.4146358446012,278.0756297700782,434.9342642414408,27.245505825770255,27.245505825770255,27.245505825770255,27.245505825770255,27.245505825770255,27.245505825770255,0.0,0.0,0.0,388.5286475261837
365,2022-10-24,358.4401979377345,225.4834249865512,482.56014578069676,274.2727775047184,433.4213102231902,-3.6475952904590705,-3.6475952904590705,-3.6475952904590705,-3.6475952904590705,-3.6475952904590705,-3.6475952904590705,0.0,0.0,0.0,354.79260264727543
366,2022-10-25,355.59725417505564,209.00408913754154,485.2678058595233,269.9685198907965,431.7470802682378,-8.939251645299702,-8.939251645299702,-8.939251645299702,-8.939251645299702,-8.939251645299702,-8.939251645299702,0.0,0.0,0.0,346.65800252975595
367,2022-10-26,352.75431041237647,209.12393079363338,486.1029127978242,265.6579299297337,429.79499591983773,-6.8634971683965125,-6.8634971683965125,-6.8634971683965125,-6.8634971683965125,-6.8634971683965125,-6.8634971683965125,0.0,0.0,0.0,345.89081324397995
368,2022-10-27,349.9113666496975,194.89036008900587,479.5957508255623,261.2616931209847,427.4349103293483,-15.316795300278967,-15.316795300278967,-15.316795300278967,-15.316795300278967,-15.316795300278967,-15.316795300278967,0.0,0.0,0.0,334.5945713494186
369,2022-10-28,347.06842288701864,188.47265711769998,470.14048097970044,257.0065935693051,425.4491585603298,-19.7238123655444,-19.7238123655444,-19.7238123655444,-19.7238123655444,-19.7238123655444,-19.7238123655444,0.0,0.0,0.0,327.34461052147424
370,2022-10-29,344.22547912433976,222.28471836003044,514.8224995381689,253.0685104553526,424.1262316726034,27.245445944261782,27.245445944261782,27.245445944261782,27.245445944261782,27.245445944261782,27.245445944261782,0.0,0.0,0.0,371.47092506860156
371,2022-10-30,341.38253536166053,216.66322390984877,511.3256283762642,249.12005986037445,422.80330478487684,27.245505825759178,27.245505825759178,27.245505825759178,27.245505825759178,27.245505825759178,27.245505825759178,0.0,0.0,0.0,368.6280411874197
372,2022-10-31,338.53959159898164,195.87730778870062,479.93865615395765,245.2098214976191,421.47735067410514,-3.647595290454848,-3.647595290454848,-3.647595290454848,-3.647595290454848,-3.647595290454848,-3.647595290454848,0.0,0.0,0.0,334.8919963085268
373,2022-11-01,335.6966478363027,178.37856492129248,467.80251920797485,241.63445879865768,419.82752227934515,-8.939251645297988,-8.939251645297988,-8.939251645297988,-8.939251645297988,-8.939251645297988,-8.939251645297988,0.0,0.0,0.0,326.7573961910047
374,2022-11-02,332.85370407362353,182.4609666556178,471.3026921429718,238.00475485348682,418.0969957105556,-6.863497168384385,-6.863497168384385,-6.863497168384385,-6.863497168384385,-6.863497168384385,-6.863497168384385,0.0,0.0,0.0,325.9902069052391
375,2022-11-03,330.01076031094436,164.88682078412572,460.99039914511354,234.3834241173722,415.98944378537925,-15.316795300289677,-15.316795300289677,-15.316795300289677,-15.316795300289677,-15.316795300289677,-15.316795300289677,0.0,0.0,0.0,314.69396501065467
376,2022-11-04,327.1678165482655,169.22306150311658,450.0668921242406,231.0057356125741,414.40996991034547,-19.723812365515137,-19.723812365515137,-19.723812365515137,-19.723812365515137,-19.723812365515137,-19.723812365515137,0.0,0.0,0.0,307.44400418275035
377,2022-11-05,324.32487278558654,195.8673027592311,502.5644955351537,227.3457492292427,411.9335697779818,27.245445944282313,27.245445944282313,27.245445944282313,27.245445944282313,27.245445944282313,27.245445944282313,0.0,0.0,0.0,351.57031872986886
378,2022-11-06,321.48192902290765,202.675219985403,493.594850257322,224.02370590053638,410.8355731522586,27.24550582571984,27.24550582571984,27.24550582571984,27.24550582571984,27.24550582571984,27.24550582571984,0.0,0.0,0.0,348.72743484862747
379,2022-11-07,318.6389852602285,167.36666922816315,457.07726415188574,220.09668839047038,409.2992842005907,-3.647595290370636,-3.647595290370636,-3.647595290370636,-3.647595290370636,-3.647595290370636,-3.647595290370636,0.0,0.0,0.0,314.99138996985783
380,2022-11-08,315.79604149754954,165.37066916260576,453.093986723989,216.77670843972558,407.9140476521079,-8.939251645312828,-8.939251645312828,-8.939251645312828,-8.939251645312828,-8.939251645312828,-8.939251645312828,0.0,0.0,0.0,306.8567898522367
381,2022-11-09,312.95309773487065,153.0240499556408,449.7987660004502,213.24456648337062,406.2497900544836,-6.863497168392639,-6.863497168392639,-6.863497168392639,-6.863497168392639,-6.863497168392639,-6.863497168392639,0.0,0.0,0.0,306.089600566478
382,2022-11-10,310.1101539721917,154.55939296767534,448.70996038415683,209.4802792512656,404.50218823364395,-15.316795300300388,-15.316795300300388,-15.316795300300388,-15.316795300300388,-15.316795300300388,-15.316795300300388,0.0,0.0,0.0,294.7933586718913
383,2022-11-11,307.26721020951254,135.63586487535164,439.499769320426,204.8040708203097,402.58364317474735,-19.723812365498517,-19.723812365498517,-19.723812365498517,-19.723812365498517,-19.723812365498517,-19.723812365498517,0.0,0.0,0.0,287.543397844014
384,2022-11-12,304.42426644683366,175.57567205615928,479.7429001963491,199.8362640439789,400.47517806025667,27.245445944165734,27.245445944165734,27.245445944165734,27.245445944165734,27.245445944165734,27.245445944165734,0.0,0.0,0.0,331.6697123909994
385,2022-11-13,301.5813226841547,180.7715683104218,481.72507805709904,195.76569117088573,398.5853235903359,27.2455058256805,27.2455058256805,27.2455058256805,27.2455058256805,27.2455058256805,27.2455058256805,0.0,0.0,0.0,328.8268285098352
386,2022-11-14,298.73837892147554,136.66880398022045,447.3988002021403,191.8137341321753,397.26940608214267,-3.6475952903981472,-3.6475952903981472,-3.6475952903981472,-3.6475952903981472,-3.6475952903981472,-3.6475952903981472,0.0,0.0,0.0,295.0907836310774
387,2022-11-15,295.89543515879666,131.30202282695228,441.5171294238305,187.91598640918446,395.8146037673134,-8.93925164526983,-8.93925164526983,-8.93925164526983,-8.93925164526983,-8.93925164526983,-8.93925164526983,0.0,0.0,0.0,286.9561835135268
388,2022-11-16,293.0524913961177,121.65030491575001,452.4178574836162,183.90982005475493,394.09960844972034,-6.86349716840089,-6.86349716840089,-6.86349716840089,-6.86349716840089,-6.86349716840089,-6.86349716840089,0.0,0.0,0.0,286.1889942277168
389,2022-11-17,290.20954763343883,124.91379400233517,420.7509605524471,179.95786301604477,393.31419976443027,-15.316795300318896,-15.316795300318896,-15.316795300318896,-15.316795300318896,-15.316795300318896,-15.316795300318896,0.0,0.0,0.0,274.8927523331199
390,2022-11-18,287.36660387075966,121.53620174787254,421.2086928713709,176.04592600957145,392.08172644097414,-19.723812365587687,-19.723812365587687,-19.723812365587687,-19.723812365587687,-19.723812365587687,-19.723812365587687,0.0,0.0,0.0,267.642791505172
391,2022-11-19,284.5236601080807,161.1913773877425,475.39928942681166,172.22604904311834,390.80022835673765,27.245445944205454,27.245445944205454,27.245445944205454,27.245445944205454,27.245445944205454,27.245445944205454,0.0,0.0,0.0,311.7691060522862
392,2022-11-20,281.68071634540183,148.84618898140366,461.4922152465548,169.16030825297807,389.5187302725012,27.245505825669422,27.245505825669422,27.245505825669422,27.245505825669422,27.245505825669422,27.245505825669422,0.0,0.0,0.0,308.92622217107123
393,2022-11-21,278.8377725827229,119.83282600406233,434.674905469547,165.06233857109075,388.22346228097956,-3.647595290425654,-3.647595290425654,-3.647595290425654,-3.647595290425654,-3.647595290425654,-3.647595290425654,0.0,0.0,0.0,275.1901772922972
394,2022-11-22,275.9948288200437,105.75260822676708,417.56267028622784,161.68089852728997,386.955005704966,-8.93925164528467,-8.93925164528467,-8.93925164528467,-8.93925164528467,-8.93925164528467,-8.93925164528467,0.0,0.0,0.0,267.05557717475904
395,2022-11-23,273.15188505736484,107.9092086913523,429.3524842418155,156.9354966981797,385.71776841880785,-6.863497168389244,-6.863497168389244,-6.863497168389244,-6.863497168389244,-6.863497168389244,-6.863497168389244,0.0,0.0,0.0,266.2883878889756
396,2022-11-24,270.3089412946859,94.28496246736998,408.96398314593796,153.0695361789602,384.4779159955442,-15.316795300337406,-15.316795300337406,-15.316795300337406,-15.316795300337406,-15.316795300337406,-15.316795300337406,0.0,0.0,0.0,254.99214599434848
397,2022-11-25,267.4659975320067,88.55395203816975,399.55122909836336,149.4463169937154,383.17127960408635,-19.72381236557106,-19.72381236557106,-19.72381236557106,-19.72381236557106,-19.72381236557106,-19.72381236557106,0.0,0.0,0.0,247.74218516643566
398,2022-11-26,264.62305376932756,115.8554869070536,459.12705309179637,145.41184368921296,381.8266519754854,27.245445944206786,27.245445944206786,27.245445944206786,27.245445944206786,27.245445944206786,27.245445944206786,0.0,0.0,0.0,291.86849971353433
399,2022-11-27,261.7801100066486,120.38065334025802,452.0088151126294,141.62003362344782,380.235486160314,27.24550582565834,27.24550582565834,27.24550582565834,27.24550582565834,27.24550582565834,27.24550582565834,0.0,0.0,0.0,289.0256158323069
400,2022-11-28,258.9371662439697,80.14628007607345,418.3435605498948,137.15217506900956,379.2297969803248,-3.6475952903414464,-3.6475952903414464,-3.6475952903414464,-3.6475952903414464,-3.6475952903414464,-3.6475952903414464,0.0,0.0,0.0,255.28957095362827
401,2022-11-29,256.09422248129084,82.34205622906137,400.1951993090791,133.00491698646982,377.9857632679636,-8.939251645270593,-8.939251645270593,-8.939251645270593,-8.939251645270593,-8.939251645270593,-8.939251645270593,0.0,0.0,0.0,247.15497083602025
402,2022-11-30,253.25127871861164,87.36227548701375,411.40351295254106,128.99814600343393,376.62369544954964,-6.863497168377118,-6.863497168377118,-6.863497168377118,-6.863497168377118,-6.863497168377118,-6.863497168377118,0.0,0.0,0.0,246.38778155023454
403,2022-12-01,250.40833495593273,69.72539140214744,395.26840808160375,124.80768035390844,375.3216089497078,-15.316795300348115,-15.316795300348115,-15.316795300348115,-15.316795300348115,-15.316795300348115,-15.316795300348115,0.0,0.0,0.0,235.09153965558463
404,2022-12-02,247.56539119325382,55.94788753872559,388.92879246891,120.72512456169393,373.9697587949046,-19.723812365548117,-19.723812365548117,-19.723812365548117,-19.723812365548117,-19.723812365548117,-19.723812365548117,0.0,0.0,0.0,227.8415788277057
405,2022-12-03,244.7224474305749,110.00113343195548,443.3481024199645,116.66481159572402,372.34932895509934,27.2454459442465,27.2454459442465,27.2454459442465,27.2454459442465,27.2454459442465,27.2454459442465,0.0,0.0,0.0,271.9678933748214
406,2022-12-04,241.87950366789573,88.8921987837904,445.7361974565071,112.23934488361273,370.26068673604965,27.24550582574371,27.24550582574371,27.24550582574371,27.24550582574371,27.24550582574371,27.24550582574371,0.0,0.0,0.0,269.1250094936394
407,2022-12-05,239.03655990521682,56.062968910039864,412.5452512213055,108.07188456345028,369.4011635750578,-3.6475952903689532,-3.6475952903689532,-3.6475952903689532,-3.6475952903689532,-3.6475952903689532,-3.6475952903689532,0.0,0.0,0.0,235.38896461484788
408,2022-12-06,236.1936161425379,64.50537064169488,391.8890246520502,103.83162727014799,367.77515211780326,-8.93925164528543,-8.93925164528543,-8.93925164528543,-8.93925164528543,-8.93925164528543,-8.93925164528543,0.0,0.0,0.0,227.25436449725248
409,2022-12-07,233.35067237985874,56.08255178979968,394.7000193322944,99.75155842175799,366.05264143133604,-6.863497168405749,-6.863497168405749,-6.863497168405749,-6.863497168405749,-6.863497168405749,-6.863497168405749,0.0,0.0,0.0,226.48717521145298
410,2022-12-08,230.50772861717982,41.52458497780257,382.5797626504976,95.93809109959244,364.32141597315245,-15.316795300358827,-15.316795300358827,-15.316795300358827,-15.316795300358827,-15.316795300358827,-15.316795300358827,0.0,0.0,0.0,215.190933316821
411,2022-12-09,227.6647848545009,28.19425586582575,387.8293807729995,92.50696693444472,363.670635610872,-19.723812365643607,-19.723812365643607,-19.723812365643607,-19.723812365643607,-19.723812365643607,-19.723812365643607,0.0,0.0,0.0,207.9409724888573
412,2022-12-10,224.821841091822,71.50334572995858,416.14010393967675,88.4607247646415,361.96767037591394,27.24544594426703,27.24544594426703,27.24544594426703,27.24544594426703,27.24544594426703,27.24544594426703,0.0,0.0,0.0,252.06728703608903
413,2022-12-11,221.97889732914282,63.64198274721706,424.1913240916985,84.24095947466822,361.2674584232507,27.24550582570437,27.24550582570437,27.24550582570437,27.24550582570437,27.24550582570437,27.24550582570437,0.0,0.0,0.0,249.2244031548472
414,2022-12-12,219.1359535664639,30.581312605347414,402.5192834274113,80.02119418469522,360.08149707145066,-3.6475952903647335,-3.6475952903647335,-3.6475952903647335,-3.6475952903647335,-3.6475952903647335,-3.6475952903647335,0.0,0.0,0.0,215.48835827609918
415,2022-12-13,216.293009803785,19.701942689073935,389.49940239647054,76.11556567937512,358.15248497378224,-8.93925164527135,-8.93925164527135,-8.93925164527135,-8.93925164527135,-8.93925164527135,-8.93925164527135,0.0,0.0,0.0,207.35375815851364
416,2022-12-14,213.45006604110608,14.784269839707049,379.48289806591276,71.4874953102434,356.28988480764167,-6.863497168393623,-6.863497168393623,-6.863497168393623,-6.863497168393623,-6.863497168393623,-6.863497168393623,0.0,0.0,0.0,206.58656887271246
417,2022-12-15,210.6071222784269,4.362024021314495,378.40328784735783,67.70860708956694,354.4837199920036,-15.316795300292979,-15.316795300292979,-15.316795300292979,-15.316795300292979,-15.316795300292979,-15.316795300292979,0.0,0.0,0.0,195.29032697813395
418,2022-12-16,207.764178515748,-9.04799263179203,357.54433325409843,62.887362600953736,352.61144278014666,-19.723812365620667,-19.723812365620667,-19.723812365620667,-19.723812365620667,-19.723812365620667,-19.723812365620667,0.0,0.0,0.0,188.04036615012734
419,2022-12-17,204.92123475306883,45.958346203691775,426.44286151424893,58.62698795823391,351.60514475260374,27.245445944306745,27.245445944306745,27.245445944306745,27.245445944306745,27.245445944306745,27.245445944306745,0.0,0.0,0.0,232.16668069737557
420,2022-12-18,202.07829099038992,25.68814474127981,411.36346775922493,54.36661331551436,350.1761149609414,27.245505825721555,27.245505825721555,27.245505825721555,27.245505825721555,27.245505825721555,27.245505825721555,0.0,0.0,0.0,229.32379681611147
421,2022-12-19,199.23534722771072,-3.174146858949185,379.38827798188964,50.31659049759455,348.27281827906927,-3.647595290423972,-3.647595290423972,-3.647595290423972,-3.647595290423972,-3.647595290423972,-3.647595290423972,0.0,0.0,0.0,195.58775193728675
422,2022-12-20,196.3924034650318,0.37884529865755767,368.1511652332545,47.11131786591513,347.0992765218515,-8.93925164529856,-8.93925164529856,-8.93925164529856,-8.93925164529856,-8.93925164529856,-8.93925164529856,0.0,0.0,0.0,187.45315181973325
423,2022-12-21,193.54945970235292,0.47742864966658033,381.630684760879,42.45782000176615,345.92741210596546,-6.863497168401873,-6.863497168401873,-6.863497168401873,-6.863497168401873,-6.863497168401873,-6.863497168401873,0.0,0.0,0.0,186.68596253395106
424,2022-12-22,190.706515939674,-22.934250518887826,353.27476531378716,37.8477749942129,344.15029950131435,-15.316795300311487,-15.316795300311487,-15.316795300311487,-15.316795300311487,-15.316795300311487,-15.316795300311487,0.0,0.0,0.0,175.3897206393625
425,2022-12-23,187.8635721769948,-20.7554255445532,357.2694496289527,32.801704055744175,342.27213797624603,-19.723812365604047,-19.723812365604047,-19.723812365604047,-19.723812365604047,-19.723812365604047,-19.723812365604047,0.0,0.0,0.0,168.13975981139077
426,2022-12-24,185.0206284143159,12.127778786812469,396.4041394110137,28.528795045598216,340.61875436146147,27.245445944327265,27.245445944327265,27.245445944327265,27.245445944327265,27.245445944327265,27.245445944327265,0.0,0.0,0.0,212.26607435864315
427,2022-12-25,182.177684651637,9.451454974811792,405.5851702042184,24.312889538400242,339.48135296491307,27.245505825682212,27.245505825682212,27.245505825682212,27.245505825682212,27.245505825682212,27.245505825682212,0.0,0.0,0.0,209.42319047731922
428,2022-12-26,179.3347408889581,-10.988806506913223,372.9022576029016,19.607693281112468,338.87194805026303,-3.6475952904197495,-3.6475952904197495,-3.6475952904197495,-3.6475952904197495,-3.6475952904197495,-3.6475952904197495,0.0,0.0,0.0,175.68714559853834
429,2022-12-27,176.4917971262789,-33.927234228936975,362.32949137859725,15.788394999464957,338.7976806983155,-8.939251645284479,-8.939251645284479,-8.939251645284479,-8.939251645284479,-8.939251645284479,-8.939251645284479,0.0,0.0,0.0,167.5525454809944
430,2022-12-28,173.6488533636,-32.82476929037174,366.7699623758006,11.607883620954858,338.35415188752717,-6.863497168389749,-6.863497168389749,-6.863497168389749,-6.863497168389749,-6.863497168389749,-6.863497168389749,0.0,0.0,0.0,166.78535619521026
431,2022-12-29,170.8059096009211,-43.16748449244249,359.8158683227503,7.5579756826592535,336.31496534688074,-15.316795300322196,-15.316795300322196,-15.316795300322196,-15.316795300322196,-15.316795300322196,-15.316795300322196,0.0,0.0,0.0,155.4891143005989
432,2022-12-30,167.9629658382419,-48.84508297460608,346.7105789200137,4.095226878050777,334.99607673830457,-19.723812365574776,-19.723812365574776,-19.723812365574776,-19.723812365574776,-19.723812365574776,-19.723812365574776,0.0,0.0,0.0,148.2391534726671
433,2022-12-31,165.12002207556299,-9.566522155487421,393.70458524972923,0.6440587937263927,333.69394930971475,27.24544594421069,27.24544594421069,27.24544594421069,27.24544594421069,27.24544594421069,27.24544594421069,0.0,0.0,0.0,192.3654680197737
434,2023-01-01,162.2770783128841,-7.242026796961055,392.4888470234797,-2.706098817476264,331.95186128597163,27.24550582579584,27.24550582579584,27.24550582579584,27.24550582579584,27.24550582579584,27.24550582579584,0.0,0.0,0.0,189.52258413867995
435,2023-01-02,159.4341345502052,-44.057357578190626,349.1870524434232,-6.0386810450742505,331.05447910754214,-3.647595290415525,-3.647595290415525,-3.647595290415525,-3.647595290415525,-3.647595290415525,-3.647595290415525,0.0,0.0,0.0,155.78653925978966
436,2023-01-03,156.591190787526,-63.990835178147165,348.4227425522625,-9.37126327267251,329.89978904851915,-8.939251645299315,-8.939251645299315,-8.939251645299315,-8.939251645299315,-8.939251645299315,-8.939251645299315,0.0,0.0,0.0,147.65193914222667
437,2023-01-04,153.7482470248471,-70.78165907820593,349.15189724313257,-12.7038455002705,329.12759048451505,-6.863497168397999,-6.863497168397999,-6.863497168397999,-6.863497168397999,-6.863497168397999,-6.863497168397999,0.0,0.0,0.0,146.8847498564491
438,2023-01-05,150.9053032621682,-78.40763910172977,331.4486694630091,-16.256794931609335,328.3589692707662,-15.316795300271941,-15.316795300271941,-15.316795300271941,-15.316795300271941,-15.316795300271941,-15.316795300271941,0.0,0.0,0.0,135.58850796189625
439,2023-01-06,148.06235949948928,-87.36384059721863,330.13648009681293,-20.061094887743753,327.9630397502457,-19.723812365558157,-19.723812365558157,-19.723812365558157,-19.723812365558157,-19.723812365558157,-19.723812365558157,0.0,0.0,0.0,128.33854713393112
440,2023-01-07,145.21941573681008,-36.1791580161458,386.09377855886163,-24.701400014901786,326.99321998383294,27.245445944231218,27.245445944231218,27.245445944231218,27.245445944231218,27.245445944231218,27.245445944231218,0.0,0.0,0.0,172.4648616810413
441,2023-01-08,142.3764719741312,-46.74757286764553,376.57237177014906,-29.749286002830353,325.96598641319844,27.245505825756496,27.245505825756496,27.245505825756496,27.245505825756496,27.245505825756496,27.245505825756496,0.0,0.0,0.0,169.6219777998877
442,2023-01-09,139.533528211452,-67.99140461818217,332.8406144259606,-34.11480143367122,325.0713503066207,-3.647595290443034,-3.647595290443034,-3.647595290443034,-3.647595290443034,-3.647595290443034,-3.647595290443034,0.0,0.0,0.0,135.88593292100896
443,2023-01-10,136.69058444877308,-90.44419231351009,336.68446387753045,-38.96429059431202,324.1160451879826,-8.939251645256318,-8.939251645256318,-8.939251645256318,-8.939251645256318,-8.939251645256318,-8.939251645256318,0.0,0.0,0.0,127.75133280351676
444,2023-01-11,133.8476406860939,-95.36964763772195,335.06891896374583,-43.78811345825376,322.85945234395933,-6.863497168406727,-6.863497168406727,-6.863497168406727,-6.863497168406727,-6.863497168406727,-6.863497168406727,0.0,0.0,0.0,126.98414351768719
